UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
4969,M19828,M,303.9,312.7,1485,-0.159193490017117,174,0,0,0,0,0,0
4970,L52149,L,303.9,312.7,1528,-0.399953442403252,177,0,0,0,0,0,0
4971,L52150,L,303.8,312.6,1565,-1.2225499463892138,179,0,0,0,0,0,0
4972,L52151,L,303.8,312.7,1838,-1.5134682221891271,181,0,0,0,0,0,0
4973,H34386,H,303.8,312.6,1811,-0.17925681938262783,183,0,0,0,0,0,0
4974,L52153,L,303.8,312.7,1461,0.17185144451381926,188,0,0,0,0,0,0
4975,L52154,L,303.8,312.7,1414,0.5530547024585329,190,0,0,0,0,0,0
4976,L52155,L,303.7,312.7,1426,1.686632811609919,192,0,0,0,0,0,0
4977,L52156,L,303.7,312.7,1359,0.4828330496792433,194,1,0,0,0,1,0
4978,L52157,L,303.7,312.7,1540,0.7737513254791571,196,0,0,0,0,0,0
4979,L52158,L,303.6,312.7,1429,-0.3698584483549854,198,0,0,0,0,0,0
4980,M19839,M,303.7,312.7,1612,-0.8212833590789884,200,0,0,0,0,0,0
4981,M19840,M,303.7,312.8,1685,-0.22941514279640599,203,0,0,0,0,0,0
4982,M19841,M,303.7,312.8,1558,-1.5736582102856609,206,0,0,0,0,0,0
4983,L52162,L,303.7,313.0,1811,-1.4231832400443263,209,0,0,0,0,0,0
4984,L52163,L,303.8,313.1,1869,1.8772344405822765,211,0,0,0,0,0,0
4985,L52164,L,303.8,313.1,1256,-1.653911527747706,213,1,0,0,0,1,0
4986,M19845,M,303.8,313.0,1789,0.05147146832075141,215,0,0,0,0,0,0
4987,L52166,L,303.7,312.9,1502,1.445872859223784,0,0,0,0,0,0,0
4988,M19847,M,303.7,313.0,1303,-2.707236319437047,2,0,0,0,0,0,0
4989,L52168,L,303.8,313.1,2497,-0.2595101368446733,5,1,0,0,1,0,0
4990,L52169,L,303.9,313.2,1499,0.6533713492860893,7,0,0,0,0,0,0
4991,L52170,L,303.9,313.2,1393,0.10162979173452956,9,0,0,0,0,0,0
4992,M19851,M,303.9,313.0,1475,-0.5403967479618307,11,0,0,0,0,0,0
4993,L52172,L,303.8,312.9,1573,-1.6338481983821946,14,0,0,0,0,0,0
4994,L52173,L,303.8,312.9,1819,-1.0620433114651238,16,0,0,0,0,0,0
4995,M19854,M,303.5,312.6,1642,-0.018750184458538297,18,0,0,0,0,0,0
4996,L52175,L,303.6,312.6,1540,0.3223264147551537,21,0,0,0,0,0,0
4997,M19856,M,303.6,312.8,1400,-2.8677429543611375,23,0,0,0,0,0,0
4998,M19857,M,303.6,312.8,2659,-1.4833732281408603,26,1,0,0,1,0,0
4999,M19858,M,303.6,312.8,1825,0.13172478578279617,29,0,0,0,0,0,0
5000,M19859,M,303.7,312.9,1532,-1.64387986306495,32,0,0,0,0,0,0
5001,L52180,L,303.7,312.8,1832,-2.245779744030288,35,0,0,0,0,0,0
5002,M19861,M,303.6,312.7,2174,-0.8313150237617443,37,0,0,0,0,0,0
5003,L52182,L,303.7,312.8,1627,1.1348912540583593,40,0,0,0,0,0,0
5004,L52183,L,303.7,312.8,1437,0.6333080199205777,42,0,0,0,0,0,0
5005,L52184,L,303.7,312.8,1364,1.2753345596169388,44,0,0,0,0,0,0
5006,M19865,M,303.7,312.9,1444,0.7336246667481341,46,0,0,0,0,0,0
5007,M19866,M,303.7,312.8,1366,0.8339413135756903,49,0,0,0,0,0,0
5008,L52187,L,303.8,312.9,1442,0.28219975602413067,52,0,0,0,0,0,0
5009,H34422,H,303.7,312.8,1488,0.07153479768626296,54,0,0,0,0,0,0
5010,L52189,L,303.7,312.8,1523,-0.16922515469987276,59,0,0,0,0,0,0
5011,L52190,L,303.7,312.8,1543,-0.6206500654238761,61,0,0,0,0,0,0
5012,M19871,M,303.7,312.8,1634,-1.2225499463892138,63,0,0,0,0,0,0
5013,M19872,M,303.8,312.9,1815,-0.48020675986529676,66,0,0,0,0,0,0
5014,M19873,M,303.8,312.9,1594,-0.13913016065160544,69,0,0,0,0,0,0
5015,L52194,L,303.8,313.0,1452,-1.16235995829268,72,0,0,0,0,0,0
5016,L52195,L,303.9,313.0,1759,0.7536879961136456,74,0,0,0,0,0,0
5017,L52196,L,303.9,313.0,1408,0.5028963790447548,76,0,0,0,0,0,0
5018,L52197,L,303.9,313.0,1483,-0.33976345430671806,78,0,0,0,0,0,0
5019,M19878,M,303.9,313.0,1620,-0.04884517850680491,80,0,0,0,0,0,0
5020,M19879,M,304.0,313.1,1466,-0.3698584483549854,83,0,0,0,0,0,0
5021,L52200,L,304.1,313.1,1556,2.1179943929684115,86,0,0,0,0,0,0
5022,L52201,L,304.0,313.0,1350,0.7135613373826232,88,0,0,0,0,0,0
5023,L52202,L,304.0,313.1,1404,-0.5504284126445864,90,0,0,0,0,0,0
5024,M19883,M,304.0,313.0,1575,-1.1021699701961463,92,0,0,0,0,0,0
5025,L52204,L,303.9,313.1,1639,0.28219975602413067,95,0,0,0,0,0,0
5026,M19885,M,303.9,313.1,1473,0.0013131449069732513,97,0,0,0,0,0,0
5027,L52206,L,303.9,313.2,1481,1.4659361885892956,100,0,0,0,0,0,0
5028,L52207,L,304.0,313.3,1294,-1.0720749761478792,102,0,0,0,0,0,0
5029,M19888,M,303.9,313.2,1630,-0.018750184458538297,104,0,0,0,0,0,0
5030,M19889,M,303.9,313.2,1624,0.8339413135756903,107,0,0,0,0,0,0
5031,M19890,M,303.9,313.1,1437,0.5028963790447548,110,0,0,0,0,0,0
5032,M19891,M,303.8,313.0,1514,-0.8614100178100111,113,0,0,0,0,0,0
5033,M19892,M,304.0,313.1,1694,1.0947645953273368,116,0,0,0,0,0,0
5034,L52213,L,304.0,313.1,1564,0.11166145641728534,119,0,0,0,0,0,0
5035,M19894,M,303.9,313.1,1514,0.06150313300350718,121,0,0,0,0,0,0
5036,M19895,M,304.0,313.2,1500,-0.21938347811365091,124,0,0,0,0,0,0
5037,L52216,L,304.0,313.2,1615,0.11166145641728534,127,0,0,0,0,0,0
5038,M19897,M,304.1,313.2,1586,-1.1523282936099244,129,0,0,0,0,0,0
5039,L52218,L,304.1,313.3,1732,-0.7510617062996991,132,0,0,0,0,0,0
5040,H34453,H,304.1,313.3,1689,-0.5403967479618307,134,0,0,0,0,0,0
5041,H34454,H,304.1,313.2,1586,0.7135613373826232,139,0,0,0,0,0,0
5042,L52221,L,304.0,313.2,1314,-0.42001677176876356,144,0,0,0,0,0,0
5043,L52222,L,304.1,313.2,1569,-0.05887684318956068,146,0,0,0,0,0,0
5044,L52223,L,304.1,313.2,1468,0.7536879961136456,148,0,0,0,0,0,0
5045,L52224,L,304.1,313.2,1412,0.6934980080171117,150,0,0,0,0,0,0
5046,M19905,M,304.1,313.2,1510,0.24207309729310825,152,0,0,0,0,0,0
5047,M19906,M,304.1,313.2,1410,-1.0720749761478792,155,0,0,0,0,0,0
5048,M19907,M,304.1,313.3,1680,2.8703692441750834,158,0,0,0,0,0,0
5049,H34462,H,304.0,313.2,1271,0.5530547024585329,161,1,0,0,1,0,0
5050,H34463,H,304.0,313.1,1472,-0.9617266646375675,166,0,0,0,0,0,0
5051,H34464,H,304.0,313.0,1701,-0.008718519775782523,171,0,0,0,0,0,0
5052,L52231,L,303.9,313.0,1480,0.8439729782584461,176,0,0,0,0,0,0
5053,L52232,L,303.9,313.0,1433,-0.570491742010098,178,0,0,0,0,0,0
5054,L52233,L,303.8,312.9,1514,-0.43004843645151863,180,0,0,0,0,0,0
5055,L52234,L,303.8,312.9,1619,0.5630863671412888,182,0,0,0,0,0,0
5056,H34469,H,303.8,312.9,1378,1.3555878770789835,184,0,0,0,0,0,0
5057,M19916,M,303.9,312.9,1430,0.9944479484997806,189,0,0,0,0,0,0
5058,L52237,L,303.8,312.9,1367,0.252104761975864,192,0,0,0,0,0,0
5059,L52238,L,303.9,312.9,1526,0.793814654844668,194,0,0,0,0,0,0
5060,L52239,L,303.9,312.8,1419,0.2721680913413756,196,0,0,0,0,0,0
5061,L52240,L,304.0,312.8,1542,2.2584376985269903,198,0,0,0,0,0,0
5062,L52241,L,304.0,312.9,1363,1.3957145358100058,200,1,0,0,0,1,0
5063,L52242,L,304.0,312.9,1313,0.663403013968845,202,0,0,0,0,0,0
5064,H34477,H,304.0,312.9,1495,0.21197810324484165,0,0,0,0,0,0,0
5065,L52244,L,304.0,313.0,1407,-0.27957346621018414,5,0,0,0,0,0,0
5066,L52245,L,304.1,313.0,1566,-0.9115683412237894,7,0,0,0,0,0,0
5067,L52246,L,304.1,313.1,1550,1.0546379365963146,9,0,0,0,0,0,0
5068,M19927,M,304.2,313.2,1396,-0.09900350192058306,11,0,0,0,0,0,0
5069,M19928,M,304.3,313.3,1540,0.8740679723067134,14,0,0,0,0,0,0
5070,M19929,M,304.2,313.2,1380,-0.8915050118582778,17,0,0,0,0,0,0
5071,M19930,M,304.2,313.1,1608,0.0915981270517738,20,0,0,0,0,0,0
5072,H34485,H,304.2,313.0,1442,0.5329913730930215,23,0,0,0,0,0,0
5073,L52252,L,304.1,313.0,1408,0.6834663433343559,28,0,0,0,0,0,0
5074,M19933,M,304.0,313.0,1454,-0.5403967479618307,30,0,0,0,0,0,0
5075,L52254,L,304.1,313.1,1666,0.663403013968845,33,0,0,0,0,0,0
5076,L52255,L,304.1,313.2,1366,0.492864714361999,35,0,0,0,0,0,0
5077,L52256,L,304.2,313.2,1464,-1.5134682221891271,37,0,0,0,0,0,0
5078,L52257,L,304.3,313.3,1775,0.382516402851687,39,0,0,0,0,0,0
5079,M19938,M,304.3,313.4,1482,1.4859995179548064,41,0,0,0,0,0,0
5080,M19939,M,304.2,313.4,1411,1.1649862481066267,44,0,0,0,0,0,0
5081,L52260,L,304.2,313.3,1410,-0.09900350192058306,47,0,0,0,0,0,0
5082,M19941,M,304.1,313.3,1494,0.3423897441206646,49,0,0,0,0,0,0
5083,H34496,H,304.1,313.2,1590,1.4157778651755175,52,0,0,0,0,0,0
5084,L52263,L,304.1,313.1,1327,-1.9247664741821078,57,0,0,0,0,0,0
5085,L52264,L,304.1,313.1,1969,1.6063794941478742,59,0,0,0,0,0,0
5086,M19945,M,304.0,313.0,1377,0.5931813611895553,61,0,0,0,0,0,0
5087,L52266,L,304.0,313.0,1541,-1.1824232876581913,64,0,0,0,0,0,0
5088,M19947,M,304.0,313.0,1685,0.10162979173452956,66,0,0,0,0,0,0
5089,L52268,L,304.0,313.1,1465,0.723593002065379,69,0,0,0,0,0,0
5090,M19949,M,303.9,313.1,1483,0.07153479768626296,71,0,0,0,0,0,0
5091,M19950,M,303.9,313.2,1570,0.8239096488929353,74,0,0,0,0,0,0
5092,L52271,L,303.9,313.2,1345,0.06150313300350718,77,0,0,0,0,0,0
5093,M19952,M,303.9,313.2,1608,1.2853662242996937,79,0,0,0,0,0,0
5094,M19953,M,304.0,313.3,1415,0.5831496965067996,82,0,0,0,0,0,0
5095,M19954,M,304.1,313.5,1470,-0.008718519775782523,85,0,0,0,0,0,0
5096,M19955,M,304.1,313.5,1428,-0.7811567003479657,88,0,0,0,0,0,0
5097,H34510,H,304.2,313.5,1627,0.9442896250860024,91,0,0,0,0,0,0
5098,L52277,L,304.2,313.4,1457,0.021376474272484798,96,0,0,0,0,0,0
5099,L52278,L,304.2,313.4,1475,1.014511277865292,98,0,0,0,0,0,0
5100,L52279,L,304.2,313.5,1438,0.723593002065379,100,0,0,0,0,0,0
5101,M19960,M,304.2,313.5,1437,0.24207309729310825,102,0,0,0,0,0,0
5102,M19961,M,304.1,313.4,1518,-0.640713394789387,105,0,0,0,0,0,0
5103,M19962,M,304.1,313.5,1587,0.3724847381689319,108,0,0,0,0,0,0
5104,L52283,L,304.1,313.4,1399,0.4627697203137324,111,0,0,0,0,0,0
5105,L52284,L,304.1,313.5,1469,1.6665694822444082,113,0,0,0,0,0,0
5106,L52285,L,304.1,313.4,1374,-0.32973178962396227,115,0,0,0,0,0,0
5107,L52286,L,304.0,313.3,1519,0.4427063909482209,117,0,0,0,0,0,0
5108,L52287,L,303.9,313.2,1540,1.1649862481066267,119,0,0,0,0,0,0
5109,L52288,L,303.9,313.3,1394,0.5831496965067996,121,0,0,0,0,0,0
5110,M19969,M,304.0,313.4,1389,-1.383056581313304,123,0,0,0,0,0,0
5111,M19970,M,304.0,313.5,1732,-0.2595101368446733,126,0,0,0,0,0,0
5112,L52291,L,304.1,313.6,1556,0.3724847381689319,129,0,0,0,0,0,0
5113,M19972,M,304.1,313.6,1441,0.6734346786516008,131,0,0,0,0,0,0
5114,L52293,L,304.1,313.6,1382,0.492864714361999,134,0,0,0,0,0,0
5115,M19974,M,304.2,313.8,1481,-2.1655264265682432,136,0,0,0,0,0,0
5116,M19975,M,304.2,313.7,2113,1.3957145358100058,139,0,0,0,0,0,0
5117,L52296,L,304.2,313.8,1401,-0.8614100178100111,142,0,0,0,0,0,0
5118,L52297,L,304.1,313.6,1611,-0.6607767241548985,144,0,0,0,0,0,0
5119,M19978,M,304.2,313.6,1512,0.6032130258723112,146,0,0,0,0,0,0
5120,L52299,L,304.2,313.6,1411,0.3724847381689319,149,0,0,0,0,0,0
5121,M19980,M,304.2,313.6,1424,0.0013131449069732513,151,0,0,0,0,0,0
5122,L52301,L,304.2,313.6,1469,-1.021916652734101,154,0,0,0,0,0,0
5123,H34536,H,304.2,313.5,1684,0.13172478578279617,156,0,0,0,0,0,0
5124,M19983,M,304.2,313.5,1532,-0.26954180152742907,161,0,0,0,0,0,0
5125,M19984,M,304.2,313.5,1557,0.8138779842101795,164,0,0,0,0,0,0
5126,M19985,M,304.3,313.5,1416,-1.463309898775349,167,0,0,0,0,0,0
5127,L52306,L,304.3,313.5,1802,-2.496571361099179,170,0,0,0,0,0,0
5128,M19987,M,304.3,313.5,2245,0.252104761975864,172,0,0,0,0,0,0
5129,L52308,L,304.2,313.4,1434,-1.1723916229754356,175,0,0,0,0,0,0
5130,M19989,M,304.1,313.3,1725,-0.43004843645151863,177,0,0,0,0,0,0
5131,L52310,L,304.2,313.3,1668,0.3925480675344427,180,0,0,0,0,0,0
5132,L52311,L,304.1,313.3,1452,1.0044796131825364,182,0,0,0,0,0,0
5133,L52312,L,304.1,313.3,1415,-1.4231832400443263,184,0,0,0,0,0,0
5134,L52313,L,304.1,313.2,1824,0.5530547024585329,186,0,0,0,0,0,0
5135,L52314,L,304.1,313.3,1438,-1.5535948809201496,188,0,0,0,0,0,0
5136,L52315,L,304.1,313.3,1883,-1.112201634878902,190,0,0,0,0,0,0
5137,L52316,L,304.2,313.4,1735,-0.32973178962396227,192,0,0,0,0,0,0
5138,L52317,L,304.3,313.5,1464,0.03140813895523986,194,0,0,0,0,0,0
5139,M19998,M,304.3,313.6,1489,-0.10903516660333884,196,0,0,0,0,0,0
5140,M19999,M,304.4,313.6,1510,-0.7911883650307214,199,0,0,0,0,0,0
5141,M20000,M,304.3,313.6,1585,-0.5002700892308083,202,0,0,0,0,0,0
5142,L52321,L,304.4,313.7,1509,-0.08897183723782728,205,1,1,0,0,0,0
5143,L52322,L,304.4,313.6,1568,0.20194643856208588,0,0,0,0,0,0,0
5144,M20003,M,304.3,313.5,1525,-0.6507450594721428,2,0,0,0,0,0,0
5145,L52324,L,304.4,313.7,1607,-0.7109350475686768,5,0,0,0,0,0,0
5146,L52325,L,304.5,313.7,1670,-0.10903516660333884,7,0,0,0,0,0,0
5147,L52326,L,304.4,313.6,1585,-0.159193490017117,9,0,0,0,0,0,0
5148,L52327,L,304.4,313.6,1569,0.312294750072398,11,0,0,0,0,0,0
5149,L52328,L,304.4,313.6,1507,0.15178811514830773,13,0,0,0,0,0,0
5150,L52329,L,304.3,313.5,1452,-1.021916652734101,15,0,0,0,0,0,0
5151,L52330,L,304.3,313.5,1590,1.6063794941478742,17,0,0,0,0,0,0
5152,L52331,L,304.3,313.6,1409,-2.7373313134853143,19,0,0,0,0,0,0
5153,L52332,L,304.3,313.5,2643,-0.8313150237617443,21,0,0,0,0,0,0
5154,L52333,L,304.2,313.4,1644,-0.23944680747916175,23,0,0,0,0,0,0
5155,L52334,L,304.2,313.4,1568,-0.26954180152742907,25,0,0,0,0,0,0
5156,H34569,H,304.2,313.3,1625,0.14175645046555194,27,0,0,0,0,0,0
5157,L52336,L,304.2,313.4,1482,0.964352954451514,32,0,0,0,0,0,0
5158,H34571,H,304.1,313.3,1397,1.034574607230803,34,0,0,0,0,0,0
5159,L52338,L,304.1,313.3,1459,0.4025797322171985,39,0,0,0,0,0,0
5160,L52339,L,304.2,313.4,1490,1.014511277865292,41,0,0,0,0,0,0
5161,L52340,L,304.1,313.2,1434,-2.115368103154465,43,0,0,0,0,0,0
5162,M20021,M,304.1,313.2,2028,0.5931813611895553,45,0,0,0,0,0,0
5163,L52342,L,304.2,313.3,1464,-1.653911527747706,48,0,0,0,0,0,0
5164,M20023,M,304.2,313.4,1713,-0.7911883650307214,50,0,0,0,0,0,0
5165,M20024,M,304.3,313.4,1624,0.3423897441206646,53,0,0,0,0,0,0
5166,L52345,L,304.2,313.4,1421,0.14175645046555194,56,0,0,0,0,0,0
5167,H34580,H,304.2,313.5,1546,-0.7309983769341876,58,0,0,0,0,0,0
5168,L52347,L,304.2,313.4,1639,-1.0419799820996123,63,0,0,0,0,0,0
5169,H34582,H,304.1,313.4,1696,-0.008718519775782523,65,0,0,0,0,0,0
5170,L52349,L,304.1,313.3,1470,-0.159193490017117,70,0,0,0,0,0,0
5171,M20030,M,304.1,313.3,1480,1.4559045239065398,72,0,0,0,0,0,0
5172,M20031,M,304.2,313.4,1329,-1.1824232876581913,75,0,0,0,0,0,0
5173,L52352,L,304.2,313.4,1740,-1.1924549523409467,78,0,0,0,0,0,0
5174,M20033,M,304.2,313.5,1739,0.7837829901619122,80,0,0,0,0,0,0
5175,M20034,M,304.2,313.5,1390,-1.6338481983821946,83,0,0,0,0,0,0
5176,L52355,L,304.2,313.4,1740,-1.2927715991685031,86,0,0,0,0,0,0
5177,M20036,M,304.0,313.3,1844,1.3254928830307169,88,0,0,0,0,0,0
5178,H34591,H,304.0,313.1,1388,0.312294750072398,91,0,0,0,0,0,0
5179,H34592,H,304.0,313.2,1517,0.28219975602413067,96,0,0,0,0,0,0
5180,M20039,M,304.0,313.1,1450,-0.12909849596884967,101,0,0,0,0,0,0
5181,L52360,L,304.0,313.2,1584,-1.1322649642444131,104,0,0,0,0,0,0
5182,L52361,L,304.0,313.1,1720,-0.811251694396233,106,0,0,0,0,0,0
5183,L52362,L,303.9,313.1,1586,-1.7542281745752621,108,0,0,0,0,0,0
5184,M20043,M,303.9,313.0,1901,0.24207309729310825,110,0,0,0,0,0,0
5185,L52364,L,304.0,313.0,1397,-1.894671480133841,113,0,0,0,0,0,0
5186,L52365,L,304.0,313.0,2012,-2.5066030257819345,115,0,0,0,0,0,0
5187,L52366,L,304.0,313.0,2354,-0.43004843645151863,117,0,0,0,0,0,0
5188,L52367,L,304.0,313.1,1648,-0.9416633352720559,119,0,0,0,0,0,0
5189,L52368,L,304.0,313.2,1632,0.6934980080171117,121,0,0,0,0,0,0
5190,M20049,M,304.1,313.2,1427,0.8038463195274238,123,0,0,0,0,0,0
5191,L52370,L,304.1,313.2,1452,0.6032130258723112,126,0,0,0,0,0,0
5192,L52371,L,304.0,313.2,1416,2.298564357258013,128,0,0,0,0,0,0
5193,L52372,L,303.9,313.1,1310,-0.018750184458538297,130,0,0,0,0,0,0
5194,H34607,H,304.0,313.1,1408,-0.5604600773273423,132,0,0,0,0,0,0
5195,M20054,M,303.9,313.1,1668,-0.31970012494120725,137,0,0,0,0,0,0
5196,L52375,L,303.9,313.0,1551,-0.399953442403252,140,0,0,0,0,0,0
5197,H34610,H,303.9,313.0,1517,-0.42001677176876356,142,0,0,0,0,0,0
5198,H34611,H,303.8,312.9,1570,1.3355245477134718,147,0,0,0,0,0,0
5199,L52378,L,303.8,312.8,1428,0.0013131449069732513,152,0,0,0,0,0,0
5200,L52379,L,303.8,312.8,1503,1.8772344405822765,154,0,0,0,0,0,0
5201,L52380,L,303.8,312.8,1416,0.7336246667481341,156,0,0,0,0,0,0
5202,M20061,M,303.7,312.7,1396,1.1148279246928485,158,0,0,0,0,0,0
5203,L52382,L,303.7,312.7,1335,-0.9516949999548118,161,0,0,0,0,0,0
5204,M20063,M,303.7,312.6,1671,-1.764259839258018,163,0,0,0,0,0,0
5205,L52384,L,303.7,312.7,1989,0.3323580794379088,166,0,0,0,0,0,0
5206,L52385,L,303.7,312.7,1468,-1.2426132757547248,168,0,0,0,0,0,0
5207,H34620,H,303.7,312.6,1711,0.13172478578279617,170,0,0,0,0,0,0
5208,M20067,M,303.8,312.7,1488,-1.0720749761478792,175,0,0,0,0,0,0
5209,L52388,L,303.8,312.7,1664,-0.14916182533436123,178,0,0,0,0,0,0
5210,M20069,M,303.8,312.7,1507,0.252104761975864,180,0,0,0,0,0,0
5211,L52390,L,303.7,312.6,1466,1.3656195417617392,183,0,0,0,0,0,0
5212,L52391,L,303.7,312.5,1433,0.5731180318240445,185,0,0,0,0,0,0
5213,L52392,L,303.7,312.5,1397,0.3323580794379088,187,0,0,0,0,0,0
5214,M20073,M,303.7,312.6,1429,-0.27957346621018414,189,0,0,0,0,0,0
5215,L52394,L,303.7,312.7,1572,0.2721680913413756,192,0,0,0,0,0,0
5216,M20075,M,303.7,312.7,1532,1.1850495774721375,194,0,0,0,0,0,0
5217,M20076,M,303.7,312.7,1316,0.793814654844668,197,0,0,0,0,0,0
5218,M20077,M,303.8,312.8,1420,-0.27957346621018414,200,0,0,0,0,0,0
5219,L52398,L,303.8,312.9,1589,1.9976144167753438,203,0,0,0,0,0,0
5220,L52399,L,303.8,313.0,1365,-0.7109350475686768,205,1,0,0,0,1,0
5221,L52400,L,303.8,313.0,1633,-0.8614100178100111,207,0,0,0,0,0,0
5222,L52401,L,303.9,313.0,1626,-1.0419799820996123,209,0,0,0,0,0,0
5223,L52402,L,303.9,313.1,1665,0.723593002065379,0,0,0,0,0,0,0
5224,M20083,M,303.9,313.2,1350,-0.811251694396233,2,0,0,0,0,0,0
5225,L52404,L,303.9,313.2,1590,1.3957145358100058,5,0,0,0,0,0,0
5226,M20085,M,304.0,313.2,1437,0.8339413135756903,7,0,0,0,0,0,0
5227,L52406,L,303.9,313.0,1403,0.11166145641728534,10,0,0,0,0,0,0
5228,L52407,L,303.9,313.1,1440,2.1480893870166784,12,0,0,0,0,0,0
5229,M20088,M,303.9,313.1,1343,-1.3328982578995259,14,0,0,0,0,0,0
5230,H34643,H,303.9,313.1,1790,-2.1454630972027315,17,0,0,0,0,0,0
5231,M20090,M,303.8,313.1,2117,0.2220097679275974,22,0,0,0,0,0,0
5232,L52411,L,303.8,313.1,1458,1.7869494584374754,25,0,0,0,0,0,0
5233,L52412,L,303.6,312.9,1381,0.5329913730930215,27,0,0,0,0,0,0
5234,L52413,L,303.6,312.9,1450,1.014511277865292,29,0,0,0,0,0,0
5235,L52414,L,303.7,312.9,1461,0.10162979173452956,31,0,0,0,0,0,0
5236,M20095,M,303.7,312.9,1511,0.5430230377757772,33,0,0,0,0,0,0
5237,L52416,L,303.8,313.1,1394,0.23204143261035248,36,0,0,0,0,0,0
5238,L52417,L,303.8,313.0,1499,0.4126113968999543,38,0,0,0,0,0,0
5239,L52418,L,303.7,313.0,1457,-1.1021699701961463,40,0,0,0,0,0,0
5240,L52419,L,303.7,313.0,1753,-1.2024866170237025,42,0,0,0,0,0,0
5241,L52420,L,303.7,313.0,1694,-1.16235995829268,44,0,0,0,0,0,0
5242,L52421,L,303.7,313.1,1683,0.7436563314308898,46,0,0,0,0,0,0
5243,L52422,L,303.7,313.1,1496,-0.5203334185963199,48,0,0,0,0,0,0
5244,L52423,L,303.7,313.1,1721,-0.8413466884444997,50,0,0,0,0,0,0
5245,L52424,L,303.6,313.0,1593,-0.16922515469987276,52,0,0,0,0,0,0
5246,L52425,L,303.6,313.0,1575,0.10162979173452956,54,0,0,0,0,0,0
5247,L52426,L,303.5,313.0,1465,-0.16922515469987276,56,0,0,0,0,0,0
5248,L52427,L,303.6,313.1,1405,-1.8445131567200628,58,0,0,0,0,0,0
5249,M20108,M,303.5,313.0,1902,-0.008718519775782523,60,0,0,0,0,0,0
5250,M20109,M,303.4,312.9,1422,1.2953978889824496,63,0,0,0,0,0,0
5251,L52430,L,303.5,312.9,1332,1.4358411945410283,66,0,0,0,0,0,0
5252,M20111,M,303.4,312.9,1307,1.9574877580443213,68,0,0,0,0,0,0
5253,L52432,L,303.5,313.0,1322,0.03140813895523986,71,0,0,0,0,0,0
5254,L52433,L,303.5,313.0,1547,-1.64387986306495,73,0,0,0,0,0,0
5255,L52434,L,303.5,313.1,1897,1.1950812421548933,75,0,0,0,0,0,0
5256,M20115,M,303.5,313.0,1403,1.1649862481066267,77,0,0,0,0,0,0
5257,L52436,L,303.5,313.0,1393,-0.14916182533436123,80,0,0,0,0,0,0
5258,L52437,L,303.5,313.0,1482,0.4728013849964882,82,0,0,0,0,0,0
5259,M20118,M,303.5,312.9,1572,-0.30966846025845146,84,0,0,0,0,0,0
5260,L52439,L,303.5,312.9,1544,0.6132446905550669,87,0,0,0,0,0,0
5261,M20120,M,303.5,313.0,1492,-0.42001677176876356,89,0,0,0,0,0,0
5262,L52441,L,303.4,312.8,1513,0.3925480675344427,92,0,0,0,0,0,0
5263,L52442,L,303.4,312.8,1449,-1.7742915039407734,94,0,0,0,0,0,0
5264,L52443,L,303.5,312.8,1877,1.3455562123962277,96,0,0,0,0,0,0
5265,L52444,L,303.4,312.8,1376,-1.6739748571132171,98,0,0,0,0,0,0
5266,M20125,M,303.5,312.9,1883,-0.12909849596884967,100,0,0,0,0,0,0
5267,M20126,M,303.4,312.8,1518,0.28219975602413067,103,0,0,0,0,0,0
5268,M20127,M,303.5,312.9,1438,1.4157778651755175,106,0,0,0,0,0,0
5269,L52448,L,303.4,312.9,1389,0.4828330496792433,109,0,0,0,0,0,0
5270,L52449,L,303.5,312.9,1504,2.449039327499348,111,0,0,0,0,0,0
5271,L52450,L,303.5,312.9,1275,-0.028781849141293357,113,0,0,0,0,0,0
5272,L52451,L,303.6,313.0,1534,-0.17925681938262783,115,0,0,0,0,0,0
5273,M20132,M,303.6,313.0,1396,0.4126113968999543,117,0,0,0,0,0,0
5274,L52453,L,303.6,313.1,1395,-0.9115683412237894,120,0,0,0,0,0,0
5275,L52454,L,303.6,313.0,1617,0.12169312110004112,122,0,0,0,0,0,0
5276,L52455,L,303.7,313.1,1423,-0.6005867360583647,124,0,0,0,0,0,0
5277,L52456,L,303.5,313.0,1606,0.4025797322171985,126,0,0,0,0,0,0
5278,L52457,L,303.5,312.9,1501,-0.9617266646375675,128,0,0,0,0,0,0
5279,M20138,M,303.5,312.9,1618,-0.42001677176876356,130,0,0,0,0,0,0
5280,L52459,L,303.6,313.0,1522,0.14175645046555194,133,0,0,0,0,0,0
5281,L52460,L,303.6,312.9,1480,-0.008718519775782523,135,0,0,0,0,0,0
5282,M20141,M,303.7,313.0,1469,1.2452395655686714,137,0,0,0,0,0,0
5283,H34696,H,303.8,313.2,1381,0.1919147738793301,140,0,0,0,0,0,0
5284,L52463,L,303.8,313.2,1525,-1.0419799820996123,145,0,0,0,0,0,0
5285,M20144,M,303.8,313.2,1732,-0.018750184458538297,147,0,0,0,0,0,0
5286,L52465,L,303.8,313.1,1523,0.24207309729310825,150,0,0,0,0,0,0
5287,L52466,L,303.8,313.1,1422,0.6934980080171117,152,0,0,0,0,0,0
5288,H34701,H,303.8,313.2,1506,-0.05887684318956068,154,0,0,0,0,0,0
5289,L52468,L,303.8,313.2,1531,-0.570491742010098,159,0,0,0,0,0,0
